condition,arm,phase,online_step,mean,ci_lo,ci_hi,n_seeds,in_band
dreamer_cluster,planner72,slide_event,550000,0.004166666666666667,0.0,0.0125,8,True
dreamer_cluster,planner72,slide_event,600000,0.0,0.0,0.0,8,True
dreamer_cluster,planner72,slide_event,650000,0.0,0.0,0.0,8,True
dreamer_cluster,planner72,slide_event,700000,0.004166666666666667,0.0,0.0125,8,True
dreamer_cluster,planner72,slide_event,750000,0.004166666666666667,0.0,0.0125,8,True
dreamer_cluster,planner72,slide_event,800000,0.0,0.0,0.0,8,True
dreamer_cluster,planner72,slide_event,850000,0.008333333333333333,0.0,0.025,8,True
dreamer_cluster,planner72,slide_event,900000,0.014285714285714287,0.0,0.042857142857142864,7,True
dreamer_cluster,planner72,slide_event,950000,0.009523809523809523,0.0,0.019047619047619046,7,True
dreamer_cluster,planner72,slide_event,1000000,0.0,0.0,0.0,7,True
dreamer_cluster,planner72,slide_event,1050000,0.02857142857142857,0.0,0.07619047619047618,7,True
dreamer_cluster,planner72,slide_event,1100000,0.0,0.0,0.0,7,True
dreamer_cluster,planner72,slide_event,1150000,0.0,0.0,0.0,7,True
dreamer_cluster,planner72,slide_event,1200000,0.0047619047619047615,0.0,0.014285714285714287,7,True
dreamer_cluster,planner72,slide_event,1250000,0.019047619047619046,0.0,0.05714285714285715,7,True
dreamer_cluster,planner72,slide_event,1300000,0.022748040489975974,0.0,0.060843278585214065,7,True
dreamer_cluster,planner72,slide_event,1350000,0.02074829931972789,0.0,0.05272108843537415,7,True
dreamer_cluster,planner72,slide_event,1400000,0.01697324414715719,0.0,0.05091973244147158,7,True
dreamer_cluster,planner72,slide_event,1450000,0.022155750386797318,0.0047619047619047615,0.047419632112772905,7,True
dreamer_cluster,planner72,slide_event,1500000,0.028571428571428574,0.0,0.08571428571428573,7,True
dreamer_cluster,planner72,slide_event,1550000,0.13006732478535496,0.01101970573773592,0.3205435152615454,7,True
dreamer_cluster,planner72,slide_event,1600000,0.03809523809523809,0.009523809523809523,0.07619047619047618,7,True
dreamer_cluster,planner72,slide_event,1650000,0.14155716373081054,0.023809523809523808,0.27864648529481423,7,True
dreamer_cluster,planner72,slide_event,1700000,0.07416858397824723,0.0,0.19393432336331312,7,True
dreamer_cluster,planner72,slide_event,1750000,0.03455268900012835,0.0047619047619047615,0.08461044795276602,7,True
dreamer_cluster,planner72,slide_event,1800000,0.23904511936008,0.05333083364579427,0.45809273840769904,7,True
dreamer_cluster,planner72,slide_event,1850000,0.14271435212857805,0.047476256890482835,0.2524892906953571,7,True
dreamer_cluster,planner72,slide_event,1900000,0.3075701423495559,0.09656611648643522,0.5611715360509082,7,True
dreamer_cluster,planner72,slide_event,1950000,0.40284388977856317,0.1904761904761905,0.6218915088261822,7,True
dreamer_cluster,r2teacher,slide_event,50000,0.0,0.0,0.0,3,True
dreamer_cluster,r2teacher,slide_event,100000,0.011111111111111112,0.0,0.03333333333333333,3,True
dreamer_cluster,r2teacher,slide_event,150000,0.011111111111111112,0.0,0.03333333333333333,3,True
dreamer_cluster,r2teacher,slide_event,200000,0.05555555555555555,0.0,0.16666666666666666,3,True
dreamer_cluster,r2teacher,slide_event,250000,0.14444444444444446,0.0,0.3333333333333333,3,True
dreamer_cluster,r2teacher,slide_event,300000,0.35535619351408826,0.3160685805422647,0.4166666666666667,3,True
dreamer_cluster,r2teacher,slide_event,350000,0.6414814814814815,0.5,0.7911111111111112,3,True
dreamer_cluster,r2teacher,slide_event,400000,0.4958958958958959,0.06666666666666667,0.8000000000000002,3,True
dreamer_cluster,r2teacher,slide_event,450000,0.6088235294117648,0.42647058823529416,0.8000000000000002,3,True
dreamer_cluster,r2teacher,slide_event,500000,0.6804087126774352,0.5078928046989721,0.8333333333333334,3,True
dreamer_cluster,r2teacher,slide_event,550000,0.6935897435897435,0.5666666666666667,0.8000000000000002,3,True
dreamer_cluster,r2teacher,slide_event,600000,0.7511904761904762,0.7333333333333333,0.7666666666666667,3,True
dreamer_cluster,r2teacher,slide_event,650000,0.8000000000000002,0.6,0.9333333333333332,3,True
dreamer_cluster,r2teacher,slide_event,700000,0.7833333333333334,0.7666666666666667,0.8,2,False
dreamer_cluster,r2teacher,slide_event,750000,0.8500000000000001,0.8333333333333334,0.8666666666666667,2,False
dreamer_cluster,r2teacher,slide_event,800000,0.7559268644634498,0.6746031746031745,0.8372505543237251,2,False
dreamer_cluster,r2teacher,slide_event,850000,0.8397718101107932,0.8050847457627119,0.8744588744588745,2,False
dreamer_cluster,r2teacher,slide_event,900000,0.8465079365079365,0.7596825396825397,0.9333333333333333,2,False
dreamer_cluster,r2teacher,slide_event,950000,0.6001461988304093,0.4666666666666667,0.733625730994152,2,False
dreamer_cluster,r2teacher,slide_event,1000000,0.7666666666666667,nan,nan,1,False
dreamer_cluster,r2teacher,slide_event,1050000,0.7666666666666667,nan,nan,1,False
dreamer_cluster,r2teacher,slide_event,1100000,0.8434035909445746,nan,nan,1,False
dreamer_cluster,r2teacher,slide_event,1150000,0.8,nan,nan,1,False
dreamer_cluster,r2teacher,slide_event,1200000,0.5666666666666667,nan,nan,1,False
dreamer_cluster,r2teacher,slide_event,1250000,0.8666666666666667,nan,nan,1,False
dreamer_cluster,r2teacher,slide_event,1300000,0.8333333333333334,nan,nan,1,False
dreamer_cluster,r2teacher,slide_event,1350000,0.8,nan,nan,1,False
dreamer_cluster,r2teacher,slide_event,1400000,0.8333333333333334,nan,nan,1,False
dreamer_cluster,r2teacher,slide_event,1450000,0.4666666666666667,nan,nan,1,False
dreamer_cluster,r2teacher,slide_event,1500000,0.6547120418848167,nan,nan,1,False
dreamer_cluster,r2teacher,slide_event,1550000,0.6333333333333333,nan,nan,1,False
dreamer_cluster,r2teacher,slide_event,1600000,0.8333333333333334,nan,nan,1,False
dreamer_cluster,r2teacher,slide_event,1650000,0.8892339544513458,nan,nan,1,False
dreamer_cluster,r2teacher,slide_event,1700000,0.7666666666666667,nan,nan,1,False
dreamer_cluster,r2teacher,slide_event,1750000,0.9666666666666667,nan,nan,1,False
dreamer_cluster,r2teacher,slide_event,1800000,0.7881226053639847,nan,nan,1,False
dreamer_cluster,r2teacher,slide_event,1850000,0.9666666666666667,nan,nan,1,False
dreamer_cluster,r2teacher,slide_event,1900000,0.9168224299065421,nan,nan,1,False
dreamer_cluster,r2teacher,slide_event,1950000,1.0,nan,nan,1,False
dreamer_cluster,human,home,50000,0.0,0.0,0.0,12,True
dreamer_cluster,human,home,100000,0.0,0.0,0.0,12,True
dreamer_cluster,human,home,150000,0.0015364061456245824,0.0,0.004609218436873747,12,True
dreamer_cluster,human,home,200000,0.005555555555555556,0.0,0.016666666666666666,12,True
dreamer_cluster,human,home,250000,0.10895245992260917,0.041666666666666664,0.1888888888888889,12,True
dreamer_cluster,human,home,300000,0.1889659857281105,0.09665266135418223,0.28942368361176457,12,True
dreamer_cluster,human,home,350000,0.2095304516740976,0.11869554897478814,0.3020476046948628,12,True
dreamer_cluster,human,home,400000,0.4082401699150497,0.2305463990668525,0.5966805282803356,12,True
dreamer_cluster,human,home,450000,0.35356609959960217,0.22319068046831822,0.4953414033473858,12,True
dreamer_cluster,human,home,500000,0.410953902742488,0.2741219891219891,0.5555258724394576,12,True
dreamer_cluster,human,home,550000,0.400132926926757,0.27239807808964606,0.5177890720975109,12,True
dreamer_cluster,human,home,600000,0.44742767033513425,0.32521277504351054,0.5650428769687756,12,True
dreamer_cluster,human,home,650000,0.45445009754715565,0.3411561984856116,0.5775916839247166,12,True
dreamer_cluster,human,home,700000,0.53967006693881,0.42460294732042625,0.6493029122458126,12,True
dreamer_cluster,human,home,750000,0.437630626934681,0.31201761132464134,0.5741086782208674,12,True
dreamer_cluster,human,home,800000,0.49394076635924455,0.3620959595959596,0.6235280797101447,12,True
dreamer_cluster,human,home,850000,0.5799479000022423,0.47111612605739617,0.6894129516815424,12,True
dreamer_cluster,human,home,900000,0.4779751867975676,0.33346471223825325,0.6194448267792243,12,True
dreamer_cluster,human,home,950000,0.6289216526761685,0.49705119731603037,0.7563856110313555,12,True
dreamer_cluster,human,home,1000000,0.46025829213020186,0.2871832509270704,0.625,8,True
dreamer_cluster,human,home,1050000,0.4680230238257484,0.29944831387717163,0.6246901968667883,8,True
dreamer_cluster,human,home,1100000,0.5137351151701756,0.36555502566198844,0.6786174404507201,8,True
dreamer_cluster,human,home,1150000,0.5414204951333098,0.4459203043015972,0.6755510370953735,8,True
dreamer_cluster,human,home,1200000,0.5245481374856911,0.39364225232466754,0.672526232741156,8,True
dreamer_cluster,human,home,1250000,0.5001979546951341,0.33357135144840505,0.6602496494018554,8,True
dreamer_cluster,human,home,1300000,0.5148706780116533,0.3927925575770901,0.6374014170648705,8,True
dreamer_cluster,human,home,1350000,0.4928658427722458,0.30680461355793215,0.673826860841424,8,True
dreamer_cluster,human,home,1400000,0.5375096386675172,0.454101596479002,0.6152112066360127,8,True
dreamer_cluster,human,home,1450000,0.5420703141876373,0.41963590686462915,0.6475978703273947,8,True
dreamer_cluster,human,home,1500000,0.5184484590941121,0.3858305225025993,0.6490755253471833,8,True
dreamer_cluster,human,home,1550000,0.4765570325994365,0.2917736059221828,0.6464532292185905,8,True
dreamer_cluster,human,home,1600000,0.5378101105062929,0.36852259847776414,0.7065284902466205,8,True
dreamer_cluster,human,home,1650000,0.5035797053048531,0.3754710209611787,0.6281064801671362,8,True
dreamer_cluster,human,home,1700000,0.5470880814397253,0.3932971182346151,0.7000959106805356,8,True
dreamer_cluster,human,home,1750000,0.488968786717574,0.2995249374868983,0.6907678106770903,8,True
dreamer_cluster,human,home,1800000,0.6051438829341701,0.4096295208099218,0.7385229460515431,8,True
dreamer_cluster,human,home,1850000,0.5736977554527304,0.3803105127866664,0.7251393318899563,8,True
dreamer_cluster,human,home,1900000,0.5551066469624146,0.37916666666666665,0.7273792193801447,8,True
dreamer_cluster,human,home,1950000,0.5701595939096389,0.38581877070429627,0.7502687609599703,8,True
dreamer_cluster,machine,home,50000,0.0,0.0,0.0,12,True
dreamer_cluster,machine,home,100000,0.0,0.0,0.0,12,True
dreamer_cluster,machine,home,150000,0.002777777777777778,0.0,0.008333333333333333,12,True
dreamer_cluster,machine,home,200000,0.005555555555555556,0.0,0.016666666666666666,12,True
dreamer_cluster,machine,home,250000,0.08735456660849332,0.044444444444444446,0.13457678883071553,12,True
dreamer_cluster,machine,home,300000,0.22678950347447926,0.12055238416025864,0.3372690777230959,12,True
dreamer_cluster,machine,home,350000,0.5015643602207187,0.37557185266153764,0.6256012161889534,12,True
dreamer_cluster,machine,home,400000,0.4936070927736928,0.3495707023984399,0.6387750752244653,12,True
dreamer_cluster,machine,home,450000,0.6268163293646817,0.518709339734661,0.7391027064960443,12,True
dreamer_cluster,machine,home,500000,0.6361645371360677,0.5290502073836943,0.7349509718667326,12,True
dreamer_cluster,machine,home,550000,0.588962703962704,0.44437869075369074,0.7167404817404818,12,True
dreamer_cluster,machine,home,600000,0.6818852970531016,0.5888559753767497,0.7672888467801665,12,True
dreamer_cluster,machine,home,650000,0.5842679223490093,0.5046884416127332,0.6709995617895949,12,True
dreamer_cluster,machine,home,700000,0.6827451572859665,0.6188161885904662,0.7437842369992722,12,True
dreamer_cluster,machine,home,750000,0.686024019677152,0.6061630390795089,0.7678307844882386,12,True
dreamer_cluster,machine,home,800000,0.6507746587798898,0.5543357422073504,0.7527153490367839,12,True
dreamer_cluster,machine,home,850000,0.6516554875033261,0.5622898425608313,0.7360613591532277,12,True
dreamer_cluster,machine,home,900000,0.6984880069134586,0.5935521271047458,0.7867523052350985,12,True
dreamer_cluster,machine,home,950000,0.5950139523671105,0.49562337540632445,0.6860119130904053,12,True
dreamer_cluster,machine,home,1000000,0.5607463225126184,0.4183329228030146,0.6938194444444443,8,True
dreamer_cluster,machine,home,1050000,0.5533118905133404,0.4721403629304514,0.6353923808897185,8,True
dreamer_cluster,machine,home,1100000,0.39990880038811594,0.25690355182181907,0.538810997724635,8,True
dreamer_cluster,machine,home,1150000,0.4704987564987688,0.3269655905967708,0.6375,8,True
dreamer_cluster,machine,home,1200000,0.4529814026553157,0.2988286713286713,0.6208333333333333,8,True
dreamer_cluster,machine,home,1250000,0.4366300916269168,0.28568571258992964,0.6057757023646011,8,True
dreamer_cluster,machine,home,1300000,0.4343267259028372,0.3155539516310194,0.5635243806979954,8,True
dreamer_cluster,machine,home,1350000,0.48601933378239676,0.32524305555555555,0.6548968136547344,8,True
dreamer_cluster,machine,home,1400000,0.490018489917976,0.3313702494907347,0.6322728452641942,8,True
dreamer_cluster,machine,home,1450000,0.47703610515982003,0.3527171937293334,0.6090935195408123,8,True
dreamer_cluster,machine,home,1500000,0.4641350451973317,0.32468536564113004,0.6147464251505196,8,True
dreamer_cluster,machine,home,1550000,0.493591465606452,0.3402056917816121,0.6590518114770049,8,True
dreamer_cluster,machine,home,1600000,0.47076292653267443,0.3373987543835516,0.5929487224996586,8,True
dreamer_cluster,machine,home,1650000,0.6463741372342093,0.49832561281605864,0.7824852122477381,8,True
dreamer_cluster,machine,home,1700000,0.617280969646025,0.5291200213580516,0.7022573298717097,8,True
dreamer_cluster,machine,home,1750000,0.5534142635675212,0.3882434973558462,0.6997654778082462,8,True
dreamer_cluster,machine,home,1800000,0.5434061929713409,0.44395282046575174,0.6438201836738483,8,True
dreamer_cluster,machine,home,1850000,0.49360278514424516,0.3390088350247972,0.622196521646136,8,True
dreamer_cluster,machine,home,1900000,0.4416981531190076,0.27185969608808774,0.6049407946981711,8,True
dreamer_cluster,machine,home,1950000,0.5558064128064002,0.4305079113510559,0.6838881594677712,8,True
dreamer_cluster,planner72,home,50000,0.0,0.0,0.0,8,True
dreamer_cluster,planner72,home,100000,0.0,0.0,0.0,8,True
dreamer_cluster,planner72,home,150000,0.0,0.0,0.0,8,True
dreamer_cluster,planner72,home,200000,0.0,0.0,0.0,8,True
dreamer_cluster,planner72,home,250000,0.0,0.0,0.0,8,True
dreamer_cluster,planner72,home,300000,0.0,0.0,0.0,8,True
dreamer_cluster,planner72,home,350000,0.0,0.0,0.0,8,True
dreamer_cluster,planner72,home,400000,0.0,0.0,0.0,8,True
dreamer_cluster,planner72,home,450000,0.0,0.0,0.0,8,True
dreamer_cluster,planner72,home,500000,0.0,0.0,0.0,8,True
dreamer_cluster,planner72,home,550000,0.0,0.0,0.0,8,True
dreamer_cluster,planner72,home,600000,0.0,0.0,0.0,8,True
dreamer_cluster,planner72,home,650000,0.0,0.0,0.0,8,True
dreamer_cluster,planner72,home,700000,0.004166666666666667,0.0,0.0125,8,True
dreamer_cluster,planner72,home,750000,0.0,0.0,0.0,8,True
dreamer_cluster,planner72,home,800000,0.0,0.0,0.0,8,True
dreamer_cluster,planner72,home,850000,0.0,0.0,0.0,8,True
dreamer_cluster,planner72,home,900000,0.0,0.0,0.0,7,True
dreamer_cluster,planner72,home,950000,0.0047619047619047615,0.0,0.014285714285714287,7,True
dreamer_cluster,planner72,home,1000000,0.0,0.0,0.0,7,True
dreamer_cluster,planner72,home,1050000,0.0047619047619047615,0.0,0.014285714285714287,7,True
dreamer_cluster,planner72,home,1100000,0.0,0.0,0.0,7,True
dreamer_cluster,planner72,home,1150000,0.0,0.0,0.0,7,True
dreamer_cluster,planner72,home,1200000,0.0047619047619047615,0.0,0.014285714285714287,7,True
dreamer_cluster,planner72,home,1250000,0.0,0.0,0.0,7,True
dreamer_cluster,planner72,home,1300000,0.0037004214423569264,0.0,0.011101264327070778,7,True
dreamer_cluster,planner72,home,1350000,0.011224489795918367,0.0,0.02414965986394558,7,True
dreamer_cluster,planner72,home,1400000,0.007449434623347667,0.0,0.022348303870043,7,True
dreamer_cluster,planner72,home,1450000,0.012631940862987795,0.0,0.03789582258896339,7,True
dreamer_cluster,planner72,home,1500000,0.0,0.0,0.0,7,True
dreamer_cluster,planner72,home,1550000,0.07619047619047618,0.0,0.20952380952380953,7,True
dreamer_cluster,planner72,home,1600000,0.0,0.0,0.0,7,True
dreamer_cluster,planner72,home,1650000,0.07301250294880868,0.009523809523809523,0.15237084217975935,7,True
dreamer_cluster,planner72,home,1700000,0.05988286969253294,0.0,0.1701247995537893,7,True
dreamer_cluster,planner72,home,1750000,0.02026697471441407,0.0,0.06080092414324221,7,True
dreamer_cluster,planner72,home,1800000,0.17237845269341331,0.028571428571428574,0.38095238095238093,7,True
dreamer_cluster,planner72,home,1850000,0.09047619047619047,0.0047619047619047615,0.18571428571428572,7,True
