source,learner,phase,run,arm,seed,cell,action_mode,statistic,k,n,n_expected,bank_version,bank_sha,evaluator,path,extra
cluster:dp,DiffusionPolicy,pick,dDP_DP_s24,dDP,24,final_spots60/spots60,sample,picked,54,60,60,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_w2final/dDP_DP_s24/sweep/final_spots60/sweep.json,wave=dp_w2final;ckpt=100000
cluster:dp,DiffusionPolicy,pick,dDP_DP_s24,dDP,24,selected/hold,sample,picked,11,15,15,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_w2final/dDP_DP_s24/sweep/selected/sweep.json,wave=dp_w2final;ckpt=060000
cluster:dp,DiffusionPolicy,pick,dDP_DP_s24,dDP,24,selected/rnd,sample,picked,16,30,30,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_w2final/dDP_DP_s24/sweep/selected/sweep.json,wave=dp_w2final;ckpt=060000
cluster:dp,DiffusionPolicy,pick,dDP_DP_s24,dDP,24,selected_spots60/spots60,sample,picked,52,60,60,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_w2final/dDP_DP_s24/sweep/selected_spots60/sweep.json,wave=dp_w2final;ckpt=060000
cluster:dp,DiffusionPolicy,pick,dDP_DP_s25,dDP,25,020000/sel,sample,picked,12,15,15,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_w2final/dDP_DP_s25/sweep/020000/sweep.json,wave=dp_w2final;ckpt=020000
cluster:dp,DiffusionPolicy,pick,dDP_DP_s25,dDP,25,040000/sel,sample,picked,13,15,15,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_w2final/dDP_DP_s25/sweep/040000/sweep.json,wave=dp_w2final;ckpt=040000
cluster:dp,DiffusionPolicy,pick,dDP_DP_s25,dDP,25,060000/sel,sample,picked,14,15,15,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_w2final/dDP_DP_s25/sweep/060000/sweep.json,wave=dp_w2final;ckpt=060000
cluster:dp,DiffusionPolicy,pick,dDP_DP_s25,dDP,25,080000/sel,sample,picked,13,15,15,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_w2final/dDP_DP_s25/sweep/080000/sweep.json,wave=dp_w2final;ckpt=080000
cluster:dp,DiffusionPolicy,pick,dDP_DP_s25,dDP,25,100000/sel,sample,picked,14,15,15,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_w2final/dDP_DP_s25/sweep/100000/sweep.json,wave=dp_w2final;ckpt=100000
cluster:dp,DiffusionPolicy,pick,dDP_DP_s25,dDP,25,selected/hold,sample,picked,13,15,15,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_w2final/dDP_DP_s25/sweep/selected/sweep.json,wave=dp_w2final;ckpt=100000
cluster:dp,DiffusionPolicy,pick,dDP_DP_s25,dDP,25,selected/rnd,sample,picked,15,30,30,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_w2final/dDP_DP_s25/sweep/selected/sweep.json,wave=dp_w2final;ckpt=100000
cluster:dp,DiffusionPolicy,pick,dDP_DP_s25,dDP,25,selected_spots60/spots60,sample,picked,53,60,60,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_w2final/dDP_DP_s25/sweep/selected_spots60/sweep.json,wave=dp_w2final;ckpt=100000
cluster:dp,DiffusionPolicy,pick,dDP_DP_s26,dDP,26,020000/sel,sample,picked,12,15,15,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_w2final/dDP_DP_s26/sweep/020000/sweep.json,wave=dp_w2final;ckpt=020000
cluster:dp,DiffusionPolicy,pick,dDP_DP_s26,dDP,26,040000/sel,sample,picked,14,15,15,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_w2final/dDP_DP_s26/sweep/040000/sweep.json,wave=dp_w2final;ckpt=040000
cluster:dp,DiffusionPolicy,pick,dDP_DP_s26,dDP,26,060000/sel,sample,picked,14,15,15,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_w2final/dDP_DP_s26/sweep/060000/sweep.json,wave=dp_w2final;ckpt=060000
cluster:dp,DiffusionPolicy,pick,dDP_DP_s26,dDP,26,080000/sel,sample,picked,14,15,15,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_w2final/dDP_DP_s26/sweep/080000/sweep.json,wave=dp_w2final;ckpt=080000
cluster:dp,DiffusionPolicy,pick,dDP_DP_s26,dDP,26,100000/sel,sample,picked,14,15,15,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_w2final/dDP_DP_s26/sweep/100000/sweep.json,wave=dp_w2final;ckpt=100000
cluster:dp,DiffusionPolicy,pick,dDP_DP_s26,dDP,26,selected/hold,sample,picked,13,15,15,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_w2final/dDP_DP_s26/sweep/selected/sweep.json,wave=dp_w2final;ckpt=100000
cluster:dp,DiffusionPolicy,pick,dDP_DP_s26,dDP,26,selected/rnd,sample,picked,11,30,30,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_w2final/dDP_DP_s26/sweep/selected/sweep.json,wave=dp_w2final;ckpt=100000
cluster:dp,DiffusionPolicy,pick,dDP_DP_s26,dDP,26,selected_spots60/spots60,sample,picked,54,60,60,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_w2final/dDP_DP_s26/sweep/selected_spots60/sweep.json,wave=dp_w2final;ckpt=100000
cluster:dp,DiffusionPolicy,pick,dDP_DP_s27,dDP,27,020000/sel,sample,picked,12,15,15,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_w2final/dDP_DP_s27/sweep/020000/sweep.json,wave=dp_w2final;ckpt=020000
cluster:dp,DiffusionPolicy,pick,dDP_DP_s27,dDP,27,040000/sel,sample,picked,12,15,15,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_w2final/dDP_DP_s27/sweep/040000/sweep.json,wave=dp_w2final;ckpt=040000
cluster:dp,DiffusionPolicy,pick,dDP_DP_s27,dDP,27,060000/sel,sample,picked,13,15,15,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_w2final/dDP_DP_s27/sweep/060000/sweep.json,wave=dp_w2final;ckpt=060000
cluster:dp,DiffusionPolicy,pick,dDP_DP_s27,dDP,27,080000/sel,sample,picked,14,15,15,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_w2final/dDP_DP_s27/sweep/080000/sweep.json,wave=dp_w2final;ckpt=080000
cluster:dp,DiffusionPolicy,pick,dDP_DP_s27,dDP,27,100000/sel,sample,picked,14,15,15,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_w2final/dDP_DP_s27/sweep/100000/sweep.json,wave=dp_w2final;ckpt=100000
cluster:dp,DiffusionPolicy,pick,dDP_DP_s27,dDP,27,selected/hold,sample,picked,14,15,15,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_w2final/dDP_DP_s27/sweep/selected/sweep.json,wave=dp_w2final;ckpt=100000
cluster:dp,DiffusionPolicy,pick,dDP_DP_s27,dDP,27,selected/rnd,sample,picked,15,30,30,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_w2final/dDP_DP_s27/sweep/selected/sweep.json,wave=dp_w2final;ckpt=100000
cluster:dp,DiffusionPolicy,pick,dDP_DP_s27,dDP,27,selected_spots60/spots60,sample,picked,55,60,60,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_w2final/dDP_DP_s27/sweep/selected_spots60/sweep.json,wave=dp_w2final;ckpt=100000
cluster:dp,DiffusionPolicy,pick,dDP_DP_s28,dDP,28,020000/sel,sample,picked,12,15,15,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_w2final/dDP_DP_s28/sweep/020000/sweep.json,wave=dp_w2final;ckpt=020000
cluster:dp,DiffusionPolicy,pick,dDP_DP_s28,dDP,28,040000/sel,sample,picked,13,15,15,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_w2final/dDP_DP_s28/sweep/040000/sweep.json,wave=dp_w2final;ckpt=040000
cluster:dp,DiffusionPolicy,pick,dDP_DP_s28,dDP,28,060000/sel,sample,picked,14,15,15,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_w2final/dDP_DP_s28/sweep/060000/sweep.json,wave=dp_w2final;ckpt=060000
cluster:dp,DiffusionPolicy,pick,dDP_DP_s28,dDP,28,080000/sel,sample,picked,13,15,15,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_w2final/dDP_DP_s28/sweep/080000/sweep.json,wave=dp_w2final;ckpt=080000
cluster:dp,DiffusionPolicy,pick,dDP_DP_s28,dDP,28,100000/sel,sample,picked,14,15,15,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_w2final/dDP_DP_s28/sweep/100000/sweep.json,wave=dp_w2final;ckpt=100000
cluster:dp,DiffusionPolicy,pick,dDP_DP_s28,dDP,28,selected/hold,sample,picked,14,15,15,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_w2final/dDP_DP_s28/sweep/selected/sweep.json,wave=dp_w2final;ckpt=100000
cluster:dp,DiffusionPolicy,pick,dDP_DP_s28,dDP,28,selected/rnd,sample,picked,16,30,30,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_w2final/dDP_DP_s28/sweep/selected/sweep.json,wave=dp_w2final;ckpt=100000
cluster:dp,DiffusionPolicy,pick,dDP_DP_s28,dDP,28,selected_spots60/spots60,sample,picked,52,60,60,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_w2final/dDP_DP_s28/sweep/selected_spots60/sweep.json,wave=dp_w2final;ckpt=100000
cluster:dp,DiffusionPolicy,pick,dDP_DP_s29,dDP,29,020000/sel,sample,picked,8,15,15,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_w2final/dDP_DP_s29/sweep/020000/sweep.json,wave=dp_w2final;ckpt=020000
cluster:dp,DiffusionPolicy,pick,dDP_DP_s29,dDP,29,040000/sel,sample,picked,13,15,15,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_w2final/dDP_DP_s29/sweep/040000/sweep.json,wave=dp_w2final;ckpt=040000
cluster:dp,DiffusionPolicy,pick,dDP_DP_s29,dDP,29,060000/sel,sample,picked,11,15,15,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_w2final/dDP_DP_s29/sweep/060000/sweep.json,wave=dp_w2final;ckpt=060000
cluster:dp,DiffusionPolicy,pick,dDP_DP_s29,dDP,29,080000/sel,sample,picked,14,15,15,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_w2final/dDP_DP_s29/sweep/080000/sweep.json,wave=dp_w2final;ckpt=080000
cluster:dp,DiffusionPolicy,pick,dDP_DP_s29,dDP,29,100000/sel,sample,picked,13,15,15,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_w2final/dDP_DP_s29/sweep/100000/sweep.json,wave=dp_w2final;ckpt=100000
cluster:dp,DiffusionPolicy,pick,dDP_DP_s29,dDP,29,final/hold,sample,picked,14,15,15,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_w2final/dDP_DP_s29/sweep/final/sweep.json,wave=dp_w2final;ckpt=100000
cluster:dp,DiffusionPolicy,pick,dDP_DP_s29,dDP,29,final/rnd,sample,picked,12,30,30,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_w2final/dDP_DP_s29/sweep/final/sweep.json,wave=dp_w2final;ckpt=100000
cluster:dp,DiffusionPolicy,pick,dDP_DP_s29,dDP,29,final_spots60/spots60,sample,picked,52,60,60,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_w2final/dDP_DP_s29/sweep/final_spots60/sweep.json,wave=dp_w2final;ckpt=100000
cluster:dp,DiffusionPolicy,pick,dDP_DP_s29,dDP,29,selected/hold,sample,picked,13,15,15,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_w2final/dDP_DP_s29/sweep/selected/sweep.json,wave=dp_w2final;ckpt=080000
cluster:dp,DiffusionPolicy,pick,dDP_DP_s29,dDP,29,selected/rnd,sample,picked,15,30,30,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_w2final/dDP_DP_s29/sweep/selected/sweep.json,wave=dp_w2final;ckpt=080000
cluster:dp,DiffusionPolicy,pick,dDP_DP_s29,dDP,29,selected_spots60/spots60,sample,picked,51,60,60,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_w2final/dDP_DP_s29/sweep/selected_spots60/sweep.json,wave=dp_w2final;ckpt=080000
cluster:dp,DiffusionPolicy,pick,dDPv2p_DP_s50,dDPv2p,50,020000/sel,sample,picked,9,15,15,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_v2fullPw3/dDPv2p_DP_s50/sweep/020000/sweep.json,wave=dp_v2fullPw3;ckpt=020000
cluster:dp,DiffusionPolicy,pick,dDPv2p_DP_s50,dDPv2p,50,040000/sel,sample,picked,12,15,15,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_v2fullPw3/dDPv2p_DP_s50/sweep/040000/sweep.json,wave=dp_v2fullPw3;ckpt=040000
cluster:dp,DiffusionPolicy,pick,dDPv2p_DP_s50,dDPv2p,50,060000/sel,sample,picked,14,15,15,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_v2fullPw3/dDPv2p_DP_s50/sweep/060000/sweep.json,wave=dp_v2fullPw3;ckpt=060000
cluster:dp,DiffusionPolicy,pick,dDPv2p_DP_s50,dDPv2p,50,080000/sel,sample,picked,13,15,15,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_v2fullPw3/dDPv2p_DP_s50/sweep/080000/sweep.json,wave=dp_v2fullPw3;ckpt=080000
cluster:dp,DiffusionPolicy,pick,dDPv2p_DP_s50,dDPv2p,50,100000/sel,sample,picked,12,15,15,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_v2fullPw3/dDPv2p_DP_s50/sweep/100000/sweep.json,wave=dp_v2fullPw3;ckpt=100000
cluster:dp,DiffusionPolicy,pick,dDPv2p_DP_s50,dDPv2p,50,final/hold,sample,picked,62,66,66,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_v2fullPw3/dDPv2p_DP_s50/sweep/final/sweep.json,wave=dp_v2fullPw3;ckpt=100000
cluster:dp,DiffusionPolicy,pick,dDPv2p_DP_s50,dDPv2p,50,final/rnd,sample,picked,17,30,30,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_v2fullPw3/dDPv2p_DP_s50/sweep/final/sweep.json,wave=dp_v2fullPw3;ckpt=100000
cluster:dp,DiffusionPolicy,pick,dDPv2p_DP_s50,dDPv2p,50,selected/hold,sample,picked,58,66,66,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_v2fullPw3/dDPv2p_DP_s50/sweep/selected/sweep.json,wave=dp_v2fullPw3;ckpt=060000
cluster:dp,DiffusionPolicy,pick,dDPv2p_DP_s50,dDPv2p,50,selected/rnd,sample,picked,15,30,30,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_v2fullPw3/dDPv2p_DP_s50/sweep/selected/sweep.json,wave=dp_v2fullPw3;ckpt=060000
cluster:dp,DiffusionPolicy,pick,dDPv2p_DP_s51,dDPv2p,51,020000/sel,sample,picked,12,15,15,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_v2fullPw3/dDPv2p_DP_s51/sweep/020000/sweep.json,wave=dp_v2fullPw3;ckpt=020000
cluster:dp,DiffusionPolicy,pick,dDPv2p_DP_s51,dDPv2p,51,040000/sel,sample,picked,14,15,15,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_v2fullPw3/dDPv2p_DP_s51/sweep/040000/sweep.json,wave=dp_v2fullPw3;ckpt=040000
cluster:dp,DiffusionPolicy,pick,dDPv2p_DP_s51,dDPv2p,51,060000/sel,sample,picked,15,15,15,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_v2fullPw3/dDPv2p_DP_s51/sweep/060000/sweep.json,wave=dp_v2fullPw3;ckpt=060000
cluster:dp,DiffusionPolicy,pick,dDPv2p_DP_s51,dDPv2p,51,080000/sel,sample,picked,15,15,15,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_v2fullPw3/dDPv2p_DP_s51/sweep/080000/sweep.json,wave=dp_v2fullPw3;ckpt=080000
cluster:dp,DiffusionPolicy,pick,dDPv2p_DP_s51,dDPv2p,51,100000/sel,sample,picked,13,15,15,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_v2fullPw3/dDPv2p_DP_s51/sweep/100000/sweep.json,wave=dp_v2fullPw3;ckpt=100000
cluster:dp,DiffusionPolicy,pick,dDPv2p_DP_s51,dDPv2p,51,final/hold,sample,picked,60,66,66,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_v2fullPw3/dDPv2p_DP_s51/sweep/final/sweep.json,wave=dp_v2fullPw3;ckpt=100000
cluster:dp,DiffusionPolicy,pick,dDPv2p_DP_s51,dDPv2p,51,final/rnd,sample,picked,15,30,30,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_v2fullPw3/dDPv2p_DP_s51/sweep/final/sweep.json,wave=dp_v2fullPw3;ckpt=100000
cluster:dp,DiffusionPolicy,pick,dDPv2p_DP_s51,dDPv2p,51,selected/hold,sample,picked,66,66,66,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_v2fullPw3/dDPv2p_DP_s51/sweep/selected/sweep.json,wave=dp_v2fullPw3;ckpt=080000
cluster:dp,DiffusionPolicy,pick,dDPv2p_DP_s51,dDPv2p,51,selected/rnd,sample,picked,14,30,30,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_v2fullPw3/dDPv2p_DP_s51/sweep/selected/sweep.json,wave=dp_v2fullPw3;ckpt=080000
cluster:dp,DiffusionPolicy,pick,dDPv2p_DP_s52,dDPv2p,52,020000/sel,sample,picked,11,15,15,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_v2fullPw3/dDPv2p_DP_s52/sweep/020000/sweep.json,wave=dp_v2fullPw3;ckpt=020000
cluster:dp,DiffusionPolicy,pick,dDPv2p_DP_s52,dDPv2p,52,040000/sel,sample,picked,14,15,15,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_v2fullPw3/dDPv2p_DP_s52/sweep/040000/sweep.json,wave=dp_v2fullPw3;ckpt=040000
cluster:dp,DiffusionPolicy,pick,dDPv2p_DP_s52,dDPv2p,52,060000/sel,sample,picked,13,15,15,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_v2fullPw3/dDPv2p_DP_s52/sweep/060000/sweep.json,wave=dp_v2fullPw3;ckpt=060000
cluster:dp,DiffusionPolicy,pick,dDPv2p_DP_s52,dDPv2p,52,080000/sel,sample,picked,14,15,15,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_v2fullPw3/dDPv2p_DP_s52/sweep/080000/sweep.json,wave=dp_v2fullPw3;ckpt=080000
cluster:dp,DiffusionPolicy,pick,dDPv2p_DP_s52,dDPv2p,52,100000/sel,sample,picked,15,15,15,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_v2fullPw3/dDPv2p_DP_s52/sweep/100000/sweep.json,wave=dp_v2fullPw3;ckpt=100000
cluster:dp,DiffusionPolicy,pick,dDPv2p_DP_s52,dDPv2p,52,selected/hold,sample,picked,65,66,66,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_v2fullPw3/dDPv2p_DP_s52/sweep/selected/sweep.json,wave=dp_v2fullPw3;ckpt=100000
cluster:dp,DiffusionPolicy,pick,dDPv2p_DP_s52,dDPv2p,52,selected/rnd,sample,picked,16,30,30,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_v2fullPw3/dDPv2p_DP_s52/sweep/selected/sweep.json,wave=dp_v2fullPw3;ckpt=100000
cluster:dp,DiffusionPolicy,pick,dDPv2p_DP_s53,dDPv2p,53,020000/sel,sample,picked,13,15,15,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_v2fullPw3/dDPv2p_DP_s53/sweep/020000/sweep.json,wave=dp_v2fullPw3;ckpt=020000
cluster:dp,DiffusionPolicy,pick,dDPv2p_DP_s53,dDPv2p,53,040000/sel,sample,picked,10,15,15,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_v2fullPw3/dDPv2p_DP_s53/sweep/040000/sweep.json,wave=dp_v2fullPw3;ckpt=040000
cluster:dp,DiffusionPolicy,pick,dDPv2p_DP_s53,dDPv2p,53,060000/sel,sample,picked,15,15,15,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_v2fullPw3/dDPv2p_DP_s53/sweep/060000/sweep.json,wave=dp_v2fullPw3;ckpt=060000
cluster:dp,DiffusionPolicy,pick,dDPv2p_DP_s53,dDPv2p,53,080000/sel,sample,picked,14,15,15,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_v2fullPw3/dDPv2p_DP_s53/sweep/080000/sweep.json,wave=dp_v2fullPw3;ckpt=080000
cluster:dp,DiffusionPolicy,pick,dDPv2p_DP_s53,dDPv2p,53,100000/sel,sample,picked,12,15,15,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_v2fullPw3/dDPv2p_DP_s53/sweep/100000/sweep.json,wave=dp_v2fullPw3;ckpt=100000
cluster:dp,DiffusionPolicy,pick,dDPv2p_DP_s53,dDPv2p,53,final/hold,sample,picked,61,66,66,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_v2fullPw3/dDPv2p_DP_s53/sweep/final/sweep.json,wave=dp_v2fullPw3;ckpt=100000
cluster:dp,DiffusionPolicy,pick,dDPv2p_DP_s53,dDPv2p,53,final/rnd,sample,picked,17,30,30,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_v2fullPw3/dDPv2p_DP_s53/sweep/final/sweep.json,wave=dp_v2fullPw3;ckpt=100000
cluster:dp,DiffusionPolicy,pick,dDPv2p_DP_s53,dDPv2p,53,selected/hold,sample,picked,64,66,66,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_v2fullPw3/dDPv2p_DP_s53/sweep/selected/sweep.json,wave=dp_v2fullPw3;ckpt=060000
cluster:dp,DiffusionPolicy,pick,dDPv2p_DP_s53,dDPv2p,53,selected/rnd,sample,picked,16,30,30,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_v2fullPw3/dDPv2p_DP_s53/sweep/selected/sweep.json,wave=dp_v2fullPw3;ckpt=060000
cluster:dp,DiffusionPolicy,pick,dDPv2p_DP_s54,dDPv2p,54,020000/sel,sample,picked,15,15,15,,,eval_sweep.sh/wandb_eval.py,/cluster/tufts/shortlab/jstale02/genesis_pickaplace/baselines/outputs/dp_v2fullPw3/dDPv2p_DP_s54/sweep/020000/sweep.json,wave=dp_v2fullPw3;ckpt=020000
