comparison,arm_role,arm,seed,k,n,cell,statistic,action_mode,source,path
robo_rlpd_mg200s_3x,human,MH200,1,44,50,eval_bank50_mode,success,mode,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/rlpd/rlpd_MH200_s1/eval_bank50_mode/metrics.json
robo_rlpd_mg200s_3x,human,MH200,2,30,50,eval_bank50_mode,success,mode,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/rlpd/rlpd_MH200_s2/eval_bank50_mode/metrics.json
robo_rlpd_mg200s_3x,human,MH200,3,1,50,eval_bank50_mode,success,mode,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/rlpd/rlpd_MH200_s3/eval_bank50_mode/metrics.json
robo_rlpd_mg200s_3x,human,MH200,4,20,50,eval_bank50_mode,success,mode,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/rlpd/rlpd_MH200_s4/eval_bank50_mode/metrics.json
robo_rlpd_mg200s_3x,human,MH200,5,9,50,eval_bank50_mode,success,mode,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/rlpd/rlpd_MH200_s5/eval_bank50_mode/metrics.json
robo_rlpd_mg200s_3x,human,MH200,6,24,50,eval_bank50_mode,success,mode,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/rlpd/rlpd_MH200_s6/eval_bank50_mode/metrics.json
robo_rlpd_mg200s_3x,human,MH200,7,27,50,eval_bank50_mode,success,mode,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/rlpd/rlpd_MH200_s7/eval_bank50_mode/metrics.json
robo_rlpd_mg200s_3x,machine,MG200s_ext300k,0,0,50,eval_bank50_mode,success,mode,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/rlpd/rlpd_MG200s_ext300k_s0/eval_bank50_mode/metrics.json
robo_rlpd_mg200s_3x,machine,MG200s_ext300k,1,22,50,eval_bank50_mode,success,mode,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/rlpd/rlpd_MG200s_ext300k_s1/eval_bank50_mode/metrics.json
robo_rlpd_mg200s_3x,machine,MG200s_ext300k,2,25,50,eval_bank50_mode,success,mode,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/rlpd/rlpd_MG200s_ext300k_s2/eval_bank50_mode/metrics.json
robo_rlpd_mg200s_3x,machine,MG200s_ext300k,3,4,50,eval_bank50_mode,success,mode,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/rlpd/rlpd_MG200s_ext300k_s3/eval_bank50_mode/metrics.json
robo_rlpd_mg200s_3x,machine,MG200s_ext300k,4,24,50,eval_bank50_mode,success,mode,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/rlpd/rlpd_MG200s_ext300k_s4/eval_bank50_mode/metrics.json
robo_rlpd_mg200s_3x,machine,MG200s_ext300k,5,25,50,eval_bank50_mode,success,mode,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/rlpd/rlpd_MG200s_ext300k_s5/eval_bank50_mode/metrics.json
robo_rlpd_mg200s_3x,machine,MG200s_ext300k,6,12,50,eval_bank50_mode,success,mode,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/rlpd/rlpd_MG200s_ext300k_s6/eval_bank50_mode/metrics.json
robo_rlpd_mg200s_3x,machine,MG200s_ext300k,7,3,50,eval_bank50_mode,success,mode,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/rlpd/rlpd_MG200s_ext300k_s7/eval_bank50_mode/metrics.json
robo_dp,human,MH200,0,41,50,eval_bank50_sample,success,sample,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/dp/dp_MH200_s0/eval_bank50_sample/metrics.json
robo_dp,human,MH200,1,44,50,eval_bank50_sample,success,sample,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/dp/dp_MH200_s1/eval_bank50_sample/metrics.json
robo_dp,human,MH200,2,39,50,eval_bank50_sample,success,sample,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/dp/dp_MH200_s2/eval_bank50_sample/metrics.json
robo_dp,human,MH200,3,46,50,eval_bank50_sample,success,sample,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/dp/dp_MH200_s3/eval_bank50_sample/metrics.json
robo_dp,human,MH200,4,45,50,eval_bank50_sample,success,sample,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/dp/dp_MH200_s4/eval_bank50_sample/metrics.json
robo_dp,human,MH200,5,42,50,eval_bank50_sample,success,sample,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/dp/dp_MH200_s5/eval_bank50_sample/metrics.json
robo_dp,human,MH200,6,43,50,eval_bank50_sample,success,sample,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/dp/dp_MH200_s6/eval_bank50_sample/metrics.json
robo_dp,human,MH200,7,45,50,eval_bank50_sample,success,sample,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/dp/dp_MH200_s7/eval_bank50_sample/metrics.json
robo_dp,machine,MG200s,0,6,50,eval_bank50_sample,success,sample,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/dp/dp_MG200s_s0/eval_bank50_sample/metrics.json
robo_dp,machine,MG200s,1,1,50,eval_bank50_sample,success,sample,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/dp/dp_MG200s_s1/eval_bank50_sample/metrics.json
robo_dp,machine,MG200s,2,8,50,eval_bank50_sample,success,sample,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/dp/dp_MG200s_s2/eval_bank50_sample/metrics.json
robo_dp,machine,MG200s,3,2,50,eval_bank50_sample,success,sample,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/dp/dp_MG200s_s3/eval_bank50_sample/metrics.json
robo_dp,machine,MG200s,4,4,50,eval_bank50_sample,success,sample,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/dp/dp_MG200s_s4/eval_bank50_sample/metrics.json
robo_dp,machine,MG200s,5,6,50,eval_bank50_sample,success,sample,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/dp/dp_MG200s_s5/eval_bank50_sample/metrics.json
robo_dp,machine,MG200s,6,6,50,eval_bank50_sample,success,sample,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/dp/dp_MG200s_s6/eval_bank50_sample/metrics.json
robo_dp,machine,MG200s,7,5,50,eval_bank50_sample,success,sample,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/dp/dp_MG200s_s7/eval_bank50_sample/metrics.json
robo_bcrnn_mh,human,MH200,0,49,50,eval_bank50,success,mode,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/bcrnn/bcrnn_MH200_s0/eval_bank50/metrics.json
robo_bcrnn_mh,human,MH200,1,45,50,eval_bank50,success,mode,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/bcrnn/bcrnn_MH200_s1/eval_bank50/metrics.json
robo_bcrnn_mh,human,MH200,2,45,50,eval_bank50,success,mode,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/bcrnn/bcrnn_MH200_s2/eval_bank50/metrics.json
robo_bcrnn_mh,machine,MG200s,0,22,50,eval_bank50,success,mode,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/bcrnn/bcrnn_MG200s_s0/eval_bank50/metrics.json
robo_bcrnn_mh,machine,MG200s,1,14,50,eval_bank50,success,mode,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/bcrnn/bcrnn_MG200s_s1/eval_bank50/metrics.json
robo_bcrnn_mh,machine,MG200s,2,23,50,eval_bank50,success,mode,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/bcrnn/bcrnn_MG200s_s2/eval_bank50/metrics.json
robo_bcrnn_ph,human,PH200,0,46,50,eval_bank50,success,mode,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/bcrnn/bcrnn_PH200_s0/eval_bank50/metrics.json
robo_bcrnn_ph,human,PH200,1,46,50,eval_bank50,success,mode,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/bcrnn/bcrnn_PH200_s1/eval_bank50/metrics.json
robo_bcrnn_ph,human,PH200,2,46,50,eval_bank50,success,mode,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/bcrnn/bcrnn_PH200_s2/eval_bank50/metrics.json
robo_bcrnn_ph,machine,MG200s,0,22,50,eval_bank50,success,mode,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/bcrnn/bcrnn_MG200s_s0/eval_bank50/metrics.json
robo_bcrnn_ph,machine,MG200s,1,14,50,eval_bank50,success,mode,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/bcrnn/bcrnn_MG200s_s1/eval_bank50/metrics.json
robo_bcrnn_ph,machine,MG200s,2,23,50,eval_bank50,success,mode,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/bcrnn/bcrnn_MG200s_s2/eval_bank50/metrics.json
robo_r2d,human,MH200,0,0,50,eval_bank50_mode,success,mode,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/r2d/r2d_MH200_s0/eval_bank50_mode/metrics.json
robo_r2d,human,MH200,1,0,50,eval_bank50_mode,success,mode,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/r2d/r2d_MH200_s1/eval_bank50_mode/metrics.json
robo_r2d,human,MH200,2,0,50,eval_bank50_mode,success,mode,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/r2d/r2d_MH200_s2/eval_bank50_mode/metrics.json
robo_r2d,human,MH200,3,0,50,eval_bank50_mode,success,mode,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/r2d/r2d_MH200_s3/eval_bank50_mode/metrics.json
robo_r2d,human,MH200,4,0,50,eval_bank50_mode,success,mode,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/r2d/r2d_MH200_s4/eval_bank50_mode/metrics.json
robo_r2d,human,MH200,5,0,50,eval_bank50_mode,success,mode,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/r2d/r2d_MH200_s5/eval_bank50_mode/metrics.json
robo_r2d,human,MH200,6,0,50,eval_bank50_mode,success,mode,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/r2d/r2d_MH200_s6/eval_bank50_mode/metrics.json
robo_r2d,human,MH200,7,0,50,eval_bank50_mode,success,mode,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/r2d/r2d_MH200_s7/eval_bank50_mode/metrics.json
robo_r2d,machine,MG200s,0,0,50,eval_bank50_mode,success,mode,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/r2d/r2d_MG200s_s0/eval_bank50_mode/metrics.json
robo_r2d,machine,MG200s,1,0,50,eval_bank50_mode,success,mode,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/r2d/r2d_MG200s_s1/eval_bank50_mode/metrics.json
robo_r2d,machine,MG200s,2,0,50,eval_bank50_mode,success,mode,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/r2d/r2d_MG200s_s2/eval_bank50_mode/metrics.json
robo_r2d,machine,MG200s,3,0,50,eval_bank50_mode,success,mode,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/r2d/r2d_MG200s_s3/eval_bank50_mode/metrics.json
robo_r2d,machine,MG200s,4,1,50,eval_bank50_mode,success,mode,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/r2d/r2d_MG200s_s4/eval_bank50_mode/metrics.json
robo_r2d,machine,MG200s,5,0,50,eval_bank50_mode,success,mode,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/r2d/r2d_MG200s_s5/eval_bank50_mode/metrics.json
robo_r2d,machine,MG200s,6,0,50,eval_bank50_mode,success,mode,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/r2d/r2d_MG200s_s6/eval_bank50_mode/metrics.json
robo_r2d,machine,MG200s,7,0,50,eval_bank50_mode,success,mode,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/r2d/r2d_MG200s_s7/eval_bank50_mode/metrics.json
robo_rlpd_nodemo,human,MH200,0,27,50,eval_bank50_mode,success,mode,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/rlpd/rlpd_MH200_s0/eval_bank50_mode/metrics.json
robo_rlpd_nodemo,human,MH200,1,44,50,eval_bank50_mode,success,mode,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/rlpd/rlpd_MH200_s1/eval_bank50_mode/metrics.json
robo_rlpd_nodemo,human,MH200,2,30,50,eval_bank50_mode,success,mode,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/rlpd/rlpd_MH200_s2/eval_bank50_mode/metrics.json
robo_rlpd_nodemo,human,MH200,3,1,50,eval_bank50_mode,success,mode,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/rlpd/rlpd_MH200_s3/eval_bank50_mode/metrics.json
robo_rlpd_nodemo,human,MH200,4,20,50,eval_bank50_mode,success,mode,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/rlpd/rlpd_MH200_s4/eval_bank50_mode/metrics.json
robo_rlpd_nodemo,human,MH200,5,9,50,eval_bank50_mode,success,mode,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/rlpd/rlpd_MH200_s5/eval_bank50_mode/metrics.json
robo_rlpd_nodemo,human,MH200,6,24,50,eval_bank50_mode,success,mode,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/rlpd/rlpd_MH200_s6/eval_bank50_mode/metrics.json
robo_rlpd_nodemo,human,MH200,7,27,50,eval_bank50_mode,success,mode,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/rlpd/rlpd_MH200_s7/eval_bank50_mode/metrics.json
robo_rlpd_nodemo,machine,none,0,0,50,eval_bank50_mode,success,mode,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/rlpd/rlpd_none_s0/eval_bank50_mode/metrics.json
robo_rlpd_nodemo,machine,none,1,0,50,eval_bank50_mode,success,mode,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/rlpd/rlpd_none_s1/eval_bank50_mode/metrics.json
robo_rlpd_nodemo,machine,none,2,0,50,eval_bank50_mode,success,mode,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/rlpd/rlpd_none_s2/eval_bank50_mode/metrics.json
robo_rlpd_nodemo,machine,none,3,0,50,eval_bank50_mode,success,mode,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/rlpd/rlpd_none_s3/eval_bank50_mode/metrics.json
robo_rlpd_nodemo,machine,none,4,0,50,eval_bank50_mode,success,mode,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/rlpd/rlpd_none_s4/eval_bank50_mode/metrics.json
robo_rlpd_nodemo,machine,none,5,0,50,eval_bank50_mode,success,mode,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/rlpd/rlpd_none_s5/eval_bank50_mode/metrics.json
robo_rlpd_nodemo,machine,none,6,0,50,eval_bank50_mode,success,mode,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/rlpd/rlpd_none_s6/eval_bank50_mode/metrics.json
robo_rlpd_nodemo,machine,none,7,0,50,eval_bank50_mode,success,mode,cluster:robomimic,/cluster/tufts/shortlab/jstale02/robomimic_runs/rlpd/rlpd_none_s7/eval_bank50_mode/metrics.json
